Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Pathovar	Race	Comment	Bio Project ID	Project	Sample	Secondary Sample	Date Entered	Release Date	Barcode	Status	Coverage	Version	N50	Length	Species	Contig Number	No. N's	Barcode
PSE_AA3941AA	ICMP 18884	SRR2089350;PACBIO_SMRT;Single;;SRX1081872;SRA,SRR4454066;ILLUMINA;Single;;SRX2270928;SRA,SRR2089348;PACBIO_SMRT;Single;;SRX1081872;SRA,SRR4996321;ILLUMINA;Paired;;SRX2330826;SRA	Environment	Plant	Actinidia deliciosa 'Hayward'	2010				Oceania	New Zealand	Bay of Plenty	Western Bay of Plenty District	Te Puke				New Zealand Institute for Plant and Food Research	Pseudomonas syringae				PRJNA71845	SRP060398	SAMN02727983	SRS979603	2023-05-14	2016-12-31	PSE_AA3941AA	Assembled	91.5	5.1	51829	6231482	Pseudomonas syringae;100.0%	296	2424	PSE_AA0554AA_AS
PSE_AA3942AA	Psa NZ-66	SRR4454071;ILLUMINA;Paired;;SRX2270933;SRA	Environment	Plant	Actinidia sp.; kiwifruit orchard	2016				Oceania	New Zealand	Waikato	Thames-Coromandel District	Coromandel				New Zealand Institute for Plant and Food Research	Pseudomonas syringae				PRJNA339327	SRP092147	SAMN05589882	SRS1762036	2023-05-14	2016-12-31	PSE_AA3942AA	Assembled	90.5	5.1	51830	6327145	Pseudomonas syringae;98.24%	305	3257	PSE_AA0556AA_AS
PSE_AA3943AA	Psa NZ-65	SRR4454070;ILLUMINA;Paired;;SRX2270932;SRA	Environment	Plant	Actinidia sp.; kiwifruit orchard	2016				Oceania	New Zealand	Bay of Plenty	Western Bay of Plenty District	Te Puke				New Zealand Institute for Plant and Food Research	Pseudomonas syringae				PRJNA339326	SRP092146	SAMN05589881	SRS1762035	2023-05-14	2016-12-31	PSE_AA3943AA	Assembled	87	5.1	51782	6382629	Pseudomonas syringae;98.41%	306	2480	PSE_AA0557AA_AS
PSE_AA3944AA	Psa NZ-64	SRR4454067;ILLUMINA;Paired;;SRX2270929;SRA	Environment	Plant	Actinidia sp.; kiwifruit orchard	2016				Oceania	New Zealand	Bay of Plenty	Western Bay of Plenty District	Te Puke				New Zealand Institute for Plant and Food Research	Pseudomonas syringae				PRJNA339325	SRP092144	SAMN05589879	SRS1762032	2023-05-14	2016-12-31	PSE_AA3944AA	Assembled	96	5.1	48470	6645264	Pseudomonas syringae;96.62%	330	2980	PSE_AA0558AA_AS
PSE_AA3945AA	Psa NZ-63	SRR4454041;ILLUMINA;Paired;;SRX2270903;SRA	Environment	Plant	Actinidia deliciosa; kiwifruit orchard	2015				Oceania	New Zealand	Bay of Plenty	Western Bay of Plenty District	Te Puke				New Zealand Institute for Plant and Food Research	Pseudomonas syringae				PRJNA339324	SRP092142	SAMN05589878	SRS1762030	2023-05-14	2016-12-31	PSE_AA3945AA	Assembled	83.7	5.1	48470	6224030	Pseudomonas syringae;100.0%	304	3703	PSE_AA0559AA_AS
PSE_AA3946AA	Psa NZ-62	SRR4454040;ILLUMINA;Paired;;SRX2270902;SRA	Environment	Plant	Actinidia deliciosa; organic kiwifruit orchard	2015				Oceania	New Zealand	Bay of Plenty	Western Bay of Plenty District	Te Puke				New Zealand Institute for Plant and Food Research	Pseudomonas syringae				PRJNA339323	SRP092141	SAMN05589877	SRS1762029	2023-05-14	2017-12-31	PSE_AA3946AA	Assembled	101.5	5.1	51829	6270193	Pseudomonas syringae;100.0%	298	2869	PSE_AA0560AA_AS
PSE_AA3948AA	PmaF1	SRR4293348;ILLUMINA;Paired;;SRX2188810;SRA,SRR4293350;ILLUMINA;Paired;;SRX2188812;SRA,SRR4293349;ILLUMINA;Paired;;SRX2188811;SRA,SRR4293347;ILLUMINA;Paired;;SRX2188809;SRA	Food	Plant	Spinach mustard	1995				North America	United States							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN05821325	SRS1717893	2023-05-14	2016-10-04	PSE_AA3948AA	Assembled	229.1	5.1	74276	6372137	Pseudomonas syringae group genomosp. 3;86.74%	209	1916	PSE_AA0567AA_AS
PSE_AA3949AA	PmaM6	SRR4293346;ILLUMINA;Paired;;SRX2188808;SRA,SRR4293343;ILLUMINA;Paired;;SRX2188805;SRA,SRR4293344;ILLUMINA;Paired;;SRX2188806;SRA,SRR4293345;ILLUMINA;Paired;;SRX2188807;SRA	Environment	Plant	Cauliflower	1965				Europe	United Kingdom							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN05821323	SRS1717892	2023-05-14	2016-10-04	PSE_AA3949AA	Assembled	221.6	5.1	115707	6070340	Pseudomonas syringae group genomosp. 3;93.15%	144	1428	PSE_AA0570AA_AS
PSE_AA3951AA	PmaM3	SRR4293334;ILLUMINA;Paired;;SRX2188796;SRA,SRR4293335;ILLUMINA;Paired;;SRX2188797;SRA	Environment	Plant	Cauliflower	1937				North America	United States							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN05821322	SRS1717890	2023-05-14	2016-10-04	PSE_AA3951AA	Assembled	211.3	5.1	63081	6391980	Pseudomonas syringae group genomosp. 3;94.68%	210	1427	PSE_AA0577AA_AS
PSE_AA3958AA	BS3829	SRR4236694;ILLUMINA;Paired;;SRX2157935;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA331551	SRP089292	SAMN05444062	SRS1687488	2023-05-14	2016-09-11	PSE_AA3958AA	Assembled	308.5	5.1	859294	5989760	Pseudomonas syringae;98.97%	47	1228	PSE_AA0717AA_AS
PSE_AA3959AA	BS3827	SRR4236693;ILLUMINA;Paired;;SRX2157934;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA331550	SRP089291	SAMN05444507	SRS1687487	2023-05-14	2016-09-11	PSE_AA3959AA	Assembled	457.1	5.1	921734	6087884	Pseudomonas syringae;98.06%	27	556	PSE_AA0718AA_AS
PSE_AA3960AA	BS3825	SRR4236690;ILLUMINA;Paired;;SRX2157931;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA331549	SRP089288	SAMN05444063	SRS1687484	2023-05-14	2016-09-11	PSE_AA3960AA	Assembled	415.7	5.1	319137	6276890	Pseudomonas syringae;96.79%	96	861	PSE_AA0719AA_AS
PSE_AA3961AA	BS2900	SRR4236687;ILLUMINA;Paired;;SRX2157928;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA331548	SRP089285	SAMN05444506	SRS1687481	2023-05-14	2016-09-11	PSE_AA3961AA	Assembled	276.5	5.1	240064	6222869	Pseudomonas syringae group genomosp. 3;86.1%	63	680	PSE_AA0720AA_AS
PSE_AA3962AA	BS2122	SRR4236686;ILLUMINA;Paired;;SRX2157927;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA331545	SRP089284	SAMN05444505	SRS1687480	2023-05-14	2016-09-11	PSE_AA3962AA	Assembled	296.6	5.1	595025	6228105	Pseudomonas syringae;97.09%	20	698	PSE_AA0721AA_AS
PSE_AA3963AA	BS2732	SRR4236685;ILLUMINA;Paired;;SRX2157926;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA331547	SRP089283	SAMN05444064	SRS1687479	2023-05-14	2016-09-11	PSE_AA3963AA	Assembled	286.9	5.1	230014	5928077	Pseudomonas syringae;93.92%	93	1091	PSE_AA0722AA_AS
PSE_AA3964AA	BS2731	SRR4236684;ILLUMINA;Paired;;SRX2157925;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA331546	SRP089282	SAMN05444514	SRS1687478	2023-05-14	2016-09-11	PSE_AA3964AA	Assembled	306.5	5.1	269168	5927996	Pseudomonas syringae;93.94%	93	1263	PSE_AA0723AA_AS
PSE_AA3965AA	BS0292	SRR4236683;ILLUMINA;Paired;;SRX2157924;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA331543	SRP089281	SAMN05444065	SRS1687477	2023-05-14	2016-09-11	PSE_AA3965AA	Assembled	220.4	5.1	319137	6243469	Pseudomonas syringae;96.89%	77	381	PSE_AA0724AA_AS
PSE_AA3966AA	BS2730	SRR4236675;ILLUMINA;Paired;;SRX2157916;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA329684	SRP089277	SAMN05421722	SRS1687473	2023-05-14	2016-09-11	PSE_AA3966AA	Assembled	361.4	5.1	269261	5931636	Pseudomonas syringae;93.92%	95	1395	PSE_AA0725AA_AS
PSE_AA3967AA	BS0426	SRR4236659;ILLUMINA;Paired;;SRX2157900;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA329681	SRP089260	SAMN05421552	SRS1687456	2023-05-14	2016-09-11	PSE_AA3967AA	Assembled	320.6	5.1	254318	6099177	Pseudomonas syringae group genomosp. 3;86.46%	47	676	PSE_AA0726AA_AS
PSE_AA3968AA	BS0967	SRR4236658;ILLUMINA;Paired;;SRX2157899;SRA																DOE Joint Genome Institute	Pseudomonas syringae				PRJNA329683	SRP089261	SAMN05421723	SRS1687457	2023-05-14	2016-09-11	PSE_AA3968AA	Assembled	374.1	5.1	65722	6008847	Pseudomonas syringae;83.43%	377	1463	PSE_AA0727AA_AS
PSE_AA3969AA	SZ003	SRR3476290;ILLUMINA;Paired;;SRX1742930;SRA,SRR3476291;ILLUMINA;Paired;;SRX1742931;SRA	Environment	Water/River	stream water					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943013	SRS1422181	2023-05-14	2016-05-09	PSE_AA3969AA	Assembled	28	5.1	78548	5875540	Pseudomonas syringae group genomosp. 3;92.43%	167	36995	PSE_AA0729AA_AS
PSE_AA3970AA	SZ013	SRR3476288;ILLUMINA;Paired;;SRX1742928;SRA,SRR3476289;ILLUMINA;Paired;;SRX1742929;SRA	Environment	Water/River	stream water					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943012	SRS1422180	2023-05-14	2016-05-09	PSE_AA3970AA	Assembled	16.2	5.1	20134	6023119	Pseudomonas syringae group genomosp. 3;90.85%	478	187756	PSE_AA0731AA_AS
PSE_AA3971AA	PapBS252	SRR3476287;ILLUMINA;Paired;;SRX1742927;SRA,SRR3476286;ILLUMINA;Paired;;SRX1742926;SRA	Environment	Plant	Celery					North America	United States							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943011	SRS1422179	2023-05-14	2016-05-09	PSE_AA3971AA	Assembled	24.2	5.1	39935	6080721	Pseudomonas syringae group genomosp. 3;86.0%	280	83843	PSE_AA0733AA_AS
PSE_AA3973AA	PapCFBP2103	SRR3476283;ILLUMINA;Paired;;SRX1742923;SRA,SRR3476266;ILLUMINA;Paired;;SRX1742922;SRA	Environment	Plant	Celery					North America	United States							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943009	SRS1422177	2023-05-14	2016-05-09	PSE_AA3973AA	Assembled	22.5	5.1	92441	6038156	Pseudomonas syringae group genomosp. 3;90.83%	149	34130	PSE_AA0737AA_AS
PSE_AA3974AA	CC0101	SRR3476254;ILLUMINA;Paired;;SRX1742910;SRA,SRR3476265;ILLUMINA;Paired;;SRX1742921;SRA,SRR3476169;ILLUMINA;Paired;;SRX1742825;SRA,SRR3476168;ILLUMINA;Paired;;SRX1742824;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942975	SRS1422158	2023-05-14	2016-05-09	PSE_AA3974AA	Assembled	17.7	5.1	29797	5966077	Pseudomonas syringae;96.45%	563	205517	PSE_AA0741AA_AS
PSE_AA3975AA	PbeCFBP1727	SRR3476263;ILLUMINA;Paired;;SRX1742919;SRA,SRR3476264;ILLUMINA;Paired;;SRX1742920;SRA	Environment	Plant	Barberry					Oceania	New Zealand							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943008	SRS1422176	2023-05-14	2016-05-09	PSE_AA3975AA	Assembled	18	5.1	23615	6233071	Pseudomonas syringae group genomosp. 3;83.18%	638	186254	PSE_AA0743AA_AS
PSE_AA3977AA	CC0094	SRR3476259;ILLUMINA;Paired;;SRX1742915;SRA,SRR3476243;ILLUMINA;Paired;;SRX1742899;SRA,SRR3476260;ILLUMINA;Paired;;SRX1742916;SRA,SRR3476232;ILLUMINA;Paired;;SRX1742888;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942974	SRS1422169	2023-05-14	2016-05-09	PSE_AA3977AA	Assembled	17.6	5.1	16864	6055036	Pseudomonas syringae;98.32%	631	226928	PSE_AA0751AA_AS
PSE_AA3978AA	CC1478	SRR3476145;ILLUMINA;Paired;;SRX1742801;SRA,SRR3476257;ILLUMINA;Paired;;SRX1742913;SRA,SRR3476258;ILLUMINA;Paired;;SRX1742914;SRA,SRR3476146;ILLUMINA;Paired;;SRX1742802;SRA,SRR3476211;ILLUMINA;Paired;;SRX1742867;SRA,SRR3476212;ILLUMINA;Paired;;SRX1742868;SRA	Environment	Soil/Dust	snowfall					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943006	SRS1422148	2023-05-14	2016-05-09	PSE_AA3978AA	Assembled	22.1	5.1	88965	6085859	Pseudomonas syringae;98.81%	160	27185	PSE_AA0756AA_AS
PSE_AA3982AA	CC0393	SRR3476193;ILLUMINA;Paired;;SRX1742849;SRA,SRR3476249;ILLUMINA;Paired;;SRX1742905;SRA,SRR3476248;ILLUMINA;Paired;;SRX1742904;SRA,SRR3476194;ILLUMINA;Paired;;SRX1742850;SRA	Environment	Water/River	irrigation water					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942983	SRS1422164	2023-05-14	2016-05-09	PSE_AA3982AA	Assembled	25.8	5.1	91844	6079754	Pseudomonas syringae;99.0%	157	19912	PSE_AA0775AA_AS
PSE_AA3983AA	Pap1089	SRR3476246;ILLUMINA;Paired;;SRX1742902;SRA,SRR3476247;ILLUMINA;Paired;;SRX1742903;SRA	Environment	Plant	Celery					North America	United States							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943004	SRS1422175	2023-05-14	2016-05-09	PSE_AA3983AA	Assembled	23.7	5.1	95843	6196039	Pseudomonas syringae group genomosp. 3;85.19%	143	36174	PSE_AA0777AA_AS
PSE_AA3984AA	Ppe5846	SRR3476245;ILLUMINA;Paired;;SRX1742901;SRA,SRR3476244;ILLUMINA;Paired;;SRX1742900;SRA	Environment	Plant	Peach					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943003	SRS1422174	2023-05-14	2016-05-09	PSE_AA3984AA	Assembled	32.6	5.1	47975	6125470	Pseudomonas syringae;95.89%	332	16389	PSE_AA0779AA_AS
PSE_AA3985AA	PbeATCC13454	SRR3476241;ILLUMINA;Paired;;SRX1742897;SRA,SRR3476242;ILLUMINA;Paired;;SRX1742898;SRA	Environment	Plant	Barberry					North America	United States							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943002	SRS1422173	2023-05-14	2016-05-09	PSE_AA3985AA	Assembled	18.3	5.1	22981	6007541	Pseudomonas syringae group genomosp. 3;83.29%	560	166163	PSE_AA0781AA_AS
PSE_AA3986AA	Pma795	SRR3476240;ILLUMINA;Paired;;SRX1742896;SRA,SRR3476239;ILLUMINA;Paired;;SRX1742895;SRA	Environment	Plant	Cauliflower					Oceania	New Zealand							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943001	SRS1422172	2023-05-14	2016-05-09	PSE_AA3986AA	Assembled	20.5	5.1	39280	6216936	Pseudomonas syringae group genomosp. 3;91.57%	309	66912	PSE_AA0783AA_AS
PSE_AA3989AA	SZB0042	SRR3476158;ILLUMINA;Paired;;SRX1742814;SRA,SRR3476234;ILLUMINA;Paired;;SRX1742890;SRA,SRR3476233;ILLUMINA;Paired;;SRX1742889;SRA,SRR3476159;ILLUMINA;Paired;;SRX1742815;SRA	Environment	Plant	epilithic biofilm					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942998	SRS1422154	2023-05-14	2016-05-09	PSE_AA3989AA	Assembled	21.6	5.1	82663	5968607	Pseudomonas syringae;98.93%	152	32048	PSE_AA0788AA_AS
PSE_AA3990AA	CC0445	SRR3476231;ILLUMINA;Paired;;SRX1742887;SRA,SRR3476230;ILLUMINA;Paired;;SRX1742886;SRA,SRR3476184;ILLUMINA;Paired;;SRX1742840;SRA,SRR3476183;ILLUMINA;Paired;;SRX1742839;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942997	SRS1422160	2023-05-14	2016-05-09	PSE_AA3990AA	Assembled	19.8	5.1	36109	6087805	Pseudomonas syringae;97.43%	420	136634	PSE_AA0795AA_AS
PSE_AA3993AA	GAW0226	SRR3476153;ILLUMINA;Paired;;SRX1742809;SRA,SRR3476152;ILLUMINA;Paired;;SRX1742808;SRA,SRR3476224;ILLUMINA;Paired;;SRX1742880;SRA,SRR3476225;ILLUMINA;Paired;;SRX1742881;SRA	Environment	Water/River	irrigation water					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942994	SRS1422151	2023-05-14	2016-05-09	PSE_AA3993AA	Assembled	13.7	5.1	21784	5977006	Pseudomonas syringae;100.0%	481	230210	PSE_AA0807AA_AS
PSE_AA3994AA	GAB0060	SRR3476222;ILLUMINA;Paired;;SRX1742878;SRA,SRR3476150;ILLUMINA;Paired;;SRX1742806;SRA,SRR3476149;ILLUMINA;Paired;;SRX1742805;SRA,SRR3476223;ILLUMINA;Paired;;SRX1742879;SRA	Environment	Plant	epilithic biofilm					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942993	SRS1422150	2023-05-14	2016-05-09	PSE_AA3994AA	Assembled	24.4	5.1	99665	6065025	Pseudomonas syringae;99.3%	148	14823	PSE_AA0810AA_AS
PSE_AA3996AA	CSZ0417	SRR3476219;ILLUMINA;Paired;;SRX1742875;SRA,SRR3476220;ILLUMINA;Paired;;SRX1742876;SRA,SRR3476138;ILLUMINA;Paired;;SRX1742794;SRA,SRR3476139;ILLUMINA;Paired;;SRX1742795;SRA	Environment	Water/River	stream water					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942992	SRS1422144	2023-05-14	2016-05-09	PSE_AA3996AA	Assembled	20.9	5.1	83781	5969697	Pseudomonas syringae;99.31%	150	35357	PSE_AA0818AA_AS
PSE_AA3997AA	CST0074	SRR3476136;ILLUMINA;Paired;;SRX1742792;SRA,SRR3476137;ILLUMINA;Paired;;SRX1742793;SRA,SRR3476218;ILLUMINA;Paired;;SRX1742874;SRA,SRR3476217;ILLUMINA;Paired;;SRX1742873;SRA	Environment	Plant	rain					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942991	SRS1422143	2023-05-14	2016-05-09	PSE_AA3997AA	Assembled	18.1	5.1	41724	6105367	Pseudomonas syringae;98.54%	401	142143	PSE_AA0822AA_AS
PSE_AA3998AA	CMW0013	SRR3476147;ILLUMINA;Paired;;SRX1742803;SRA,SRR3476148;ILLUMINA;Paired;;SRX1742804;SRA,SRR3476215;ILLUMINA;Paired;;SRX1742871;SRA,SRR3476216;ILLUMINA;Paired;;SRX1742872;SRA	Environment	Water/River	river water					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942990	SRS1422149	2023-05-14	2016-05-09	PSE_AA3998AA	Assembled	22.5	5.1	91491	6123187	Pseudomonas syringae;98.98%	133	21832	PSE_AA0827AA_AS
PSE_AA3999AA	CC1498	SRR3476214;ILLUMINA;Paired;;SRX1742870;SRA,SRR3476213;ILLUMINA;Paired;;SRX1742869;SRA	Environment	Soil/Dust	snowfall					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942989	SRS1422168	2023-05-14	2016-05-09	PSE_AA3999AA	Assembled	19.9	5.1	49183	6080591	Pseudomonas syringae;98.47%	267	72331	PSE_AA0829AA_AS
PSE_AA4000AA	CC1476	SRR3476206;ILLUMINA;Paired;;SRX1742862;SRA,SRR3476141;ILLUMINA;Paired;;SRX1742797;SRA,SRR3476207;ILLUMINA;Paired;;SRX1742863;SRA,SRR3476142;ILLUMINA;Paired;;SRX1742798;SRA	Environment	Soil/Dust	snowfall					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942988	SRS1422146	2023-05-14	2016-05-09	PSE_AA4000AA	Assembled	22.2	5.1	91708	6087049	Pseudomonas syringae;98.32%	164	26997	PSE_AA0833AA_AS
PSE_AA4003AA	CC0072	SRR3476162;ILLUMINA;Paired;;SRX1742818;SRA,SRR3476164;ILLUMINA;Paired;;SRX1742820;SRA,SRR3476199;ILLUMINA;Paired;;SRX1742855;SRA,SRR3476165;ILLUMINA;Paired;;SRX1742821;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942972	SRS1422155	2023-05-14	2016-05-09	PSE_AA4003AA	Assembled	18.6	5.1	46909	6095252	Pseudomonas syringae;98.48%	266	86128	PSE_AA0843AA_AS
PSE_AA4004AA	CC0379	SRR3476182;ILLUMINA;Paired;;SRX1742838;SRA,SRR3476181;ILLUMINA;Paired;;SRX1742837;SRA,SRR3476192;ILLUMINA;Paired;;SRX1742848;SRA,SRR3476185;ILLUMINA;Paired;;SRX1742841;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942982	SRS1422159	2023-05-14	2016-05-09	PSE_AA4004AA	Assembled	20.1	5.1	17506	5958870	Pseudomonas syringae;99.1%	564	194601	PSE_AA0849AA_AS
PSE_AA4006AA	CC0374	SRR3476180;ILLUMINA;Paired;;SRX1742836;SRA,SRR3476163;ILLUMINA;Paired;;SRX1742819;SRA,SRR3476179;ILLUMINA;Paired;;SRX1742835;SRA,SRR3476174;ILLUMINA;Paired;;SRX1742830;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942981	SRS1422156	2023-05-14	2016-05-09	PSE_AA4006AA	Assembled	24.7	5.1	101801	6085412	Pseudomonas syringae;98.47%	139	16570	PSE_AA0854AA_AS
PSE_AA4007AA	CC0282	SRR3476178;ILLUMINA;Paired;;SRX1742834;SRA,SRR3476140;ILLUMINA;Paired;;SRX1742796;SRA,SRR3476151;ILLUMINA;Paired;;SRX1742807;SRA,SRR3476177;ILLUMINA;Paired;;SRX1742833;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942980	SRS1422145	2023-05-14	2016-05-09	PSE_AA4007AA	Assembled	16.9	5.1	33542	6004001	Pseudomonas syringae;98.86%	384	142479	PSE_AA0858AA_AS
PSE_AA4008AA	CC0270	SRR3476129;ILLUMINA;Paired;;SRX1742785;SRA,SRR3476176;ILLUMINA;Paired;;SRX1742832;SRA,SRR3476175;ILLUMINA;Paired;;SRX1742831;SRA,SRR3476118;ILLUMINA;Paired;;SRX1742774;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942979	SRS1422134	2023-05-14	2016-05-09	PSE_AA4008AA	Assembled	19.2	5.1	48978	5999267	Pseudomonas syringae;99.66%	236	61020	PSE_AA0861AA_AS
PSE_AA4009AA	CC0173	SRR3476085;ILLUMINA;Paired;;SRX1742740;SRA,SRR3476173;ILLUMINA;Paired;;SRX1742829;SRA,SRR3476172;ILLUMINA;Paired;;SRX1742828;SRA,SRR3476074;ILLUMINA;Paired;;SRX1742729;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942977	SRS1422112	2023-05-14	2016-05-09	PSE_AA4009AA	Assembled	15.3	5.1	16844	6084233	Pseudomonas syringae;98.87%	631	253455	PSE_AA0866AA_AS
PSE_AA4011AA	CC0066	SRR3476032;ILLUMINA;Paired;;SRX1742698;SRA,SRR3476161;ILLUMINA;Paired;;SRX1742817;SRA,SRR3476031;ILLUMINA;Paired;;SRX1742697;SRA,SRR3476160;ILLUMINA;Paired;;SRX1742816;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04942971	SRS1422095	2023-05-14	2016-05-09	PSE_AA4011AA	Assembled	16.6	5.1	22134	5995491	Pseudomonas syringae;99.25%	512	212814	PSE_AA0875AA_AS
PSE_AA4012AA	CC0457	SRR3476134;ILLUMINA;Paired;;SRX1742790;SRA,SRR3476135;ILLUMINA;Paired;;SRX1742791;SRA	Environment	Plant	Cucumis melo					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943051	SRS1422142	2023-05-14	2016-05-09	PSE_AA4012AA	Assembled	15.4	5.1	28137	5886361	Pseudomonas syringae;99.02%	402	183262	PSE_AA0876AA_AS
PSE_AA4014AA	SZB0065	SRR3476131;ILLUMINA;Paired;;SRX1742787;SRA,SRR3476130;ILLUMINA;Paired;;SRX1742786;SRA	Environment	Plant	epilithic biofilm					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943049	SRS1422140	2023-05-14	2016-05-09	PSE_AA4014AA	Assembled	24.1	5.1	32139	5794490	Pseudomonas syringae group genomosp. 3;92.55%	345	105022	PSE_AA0881AA_AS
PSE_AA4015AA	SZB0033	SRR3476128;ILLUMINA;Paired;;SRX1742784;SRA,SRR3476127;ILLUMINA;Paired;;SRX1742783;SRA	Environment	Plant	epilithic biofilm					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943048	SRS1422138	2023-05-14	2016-05-09	PSE_AA4015AA	Assembled	21.9	5.1	112439	5764198	Pseudomonas syringae group genomosp. 3;96.04%	91	29287	PSE_AA0883AA_AS
PSE_AA4016AA	SZB0006	SRR3476126;ILLUMINA;Paired;;SRX1742782;SRA,SRR3476125;ILLUMINA;Paired;;SRX1742781;SRA	Environment	Plant	epilithic biofilm					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943047	SRS1422139	2023-05-14	2016-05-09	PSE_AA4016AA	Assembled	18.7	5.1	74461	5707014	Pseudomonas syringae group genomosp. 3;93.89%	146	62967	PSE_AA0885AA_AS
PSE_AA4017AA	LAB0129	SRR3476124;ILLUMINA;Paired;;SRX1742780;SRA,SRR3476123;ILLUMINA;Paired;;SRX1742779;SRA	Environment	Plant	epilithic biofilm					Europe	France							University of Exeter	Pseudomonas syringae				PRJNA320409	SRP074373	SAMN04943046	SRS1422137	2023-05-14	2016-05-09	PSE_AA4017AA	Assembled	22.8	5.1	93558	5660176	Pseudomonas syringae group genomosp. 3;95.75%	112	30083	PSE_AA0887AA_AS
